bank,quarter,call_type,call_date,position_in_call,section,speaker_role,speaker_name,speaker_institution,sentence_id,sentence_number,sentence,utterance_id,sentence_raw
JPM,2024-Q1,earnings,2024-04-12,65,qa,management,Jeremy Barnum,,12477,7,"And I think the single most notable thing is just this effect, where in the – while it is true that real incomes have gone up in the lowest income cohorts, within that there's obviously a probability distribution.",64,"And I think the single most notable thing is just this effect, where in the – while it is true that real incomes have gone up in the lowest income cohorts, within that there's obviously a probability distribution."
JPM,2024-Q1,earnings,2024-04-12,65,qa,management,Jeremy Barnum,,12478,8,And there's some – or rather just a distribution of outcomes.,64,And there's some – or rather just a distribution of outcomes.
JPM,2024-Q1,earnings,2024-04-12,65,qa,management,Jeremy Barnum,,12479,9,"And there are some set of people whose real incomes are not up, they're down, and who are therefore struggling a little bit unfortunately.",64,"And there are some set of people whose real incomes are not up, they're down, and who are therefore struggling a little bit unfortunately."
JPM,2024-Q1,earnings,2024-04-12,65,qa,management,Jeremy Barnum,,12480,10,"And what you observe in the spending patterns of those people is, some meaningful slowing rather than what you might have feared which is sort of aggressive levering up.",64,"And what you observe in the spending patterns of those people is, some meaningful slowing rather than what you might have feared which is sort of aggressive levering up."
JPM,2024-Q1,earnings,2024-04-12,65,qa,management,Jeremy Barnum,,12481,11,"So, I think that's maybe an economic indicator of sorts, although this portion of the population is small enough that I'm not sure the reader cost is that big.",64,"So, I think that's maybe an economic indicator of sorts, although this portion of the population is small enough that I'm not sure the reader cost is that big."
JPM,2024-Q1,earnings,2024-04-12,65,qa,management,Jeremy Barnum,,12482,12,"But it is encouraging from a credit perspective because it just means that people are behaving kind of rationally and in a sort of normal post-pandemic type of way as they manage their own balance sheets, and that's sort of the margin good news from a credit perspective.",64,"But it is encouraging from a credit perspective because it just means that people are behaving kind of rationally and in a sort of normal post-pandemic type of way as they manage their own balance sheets, and that's sort of the margin good news from a credit perspective."
JPM,2024-Q1,earnings,2024-04-12,66,qa,analyst,Matt O'Connor,Deutsche Bank,12483,1,Okay.,65,Okay.
JPM,2024-Q1,earnings,2024-04-12,66,qa,analyst,Matt O'Connor,Deutsche Bank,12484,2,That's helpful.,65,That's helpful.
JPM,2024-Q1,earnings,2024-04-12,66,qa,analyst,Matt O'Connor,Deutsche Bank,12485,3,Thank you very much.,65,Thank you very much.
JPM,2024-Q1,earnings,2024-04-12,67,qa,management,Jeremy Barnum,,12486,1,Thanks.,66,Thanks.
JPM,2024-Q1,earnings,2024-04-12,68,qa,operator,Operator,,12487,1,Thank you.,67,Thank you.
JPM,2024-Q1,earnings,2024-04-12,68,qa,operator,Operator,,12488,2,Our next question comes from Gerard Cassidy with RBC Capital Markets.,67,Our next question comes from Gerard Cassidy with RBC Capital Markets.
JPM,2024-Q1,earnings,2024-04-12,68,qa,operator,Operator,,12489,3,You may proceed.,67,You may proceed.
JPM,2024-Q1,earnings,2024-04-12,69,qa,analyst,Gerard Cassidy,RBC Capital Markets,12490,1,"Hi, Jeremy.",68,"Hi, Jeremy."
JPM,2024-Q1,earnings,2024-04-12,70,qa,management,Jeremy Barnum,,12491,1,"Hey, Gerard.",69,"Hey, Gerard."
JPM,2024-Q1,earnings,2024-04-12,70,qa,management,Jeremy Barnum,,12492,2,How are you doing?,69,How are you doing?
JPM,2024-Q1,earnings,2024-04-12,71,qa,analyst,Gerard Cassidy,RBC Capital Markets,12493,1,Good.,70,Good.
JPM,2024-Q1,earnings,2024-04-12,71,qa,analyst,Gerard Cassidy,RBC Capital Markets,12494,2,Thanks.,70,Thanks.
JPM,2024-Q1,earnings,2024-04-12,71,qa,analyst,Gerard Cassidy,RBC Capital Markets,12495,3,"Notwithstanding your guys' outlook for uncertainty, and of course Jamie talked about it in his shareholder letter and addressed it also on this call when he was here earlier.",70,"Notwithstanding your guys' outlook for uncertainty, and of course Jamie talked about it in his shareholder letter and addressed it also on this call when he was here earlier."
JPM,2024-Q1,earnings,2024-04-12,71,qa,analyst,Gerard Cassidy,RBC Capital Markets,12496,4,Can you guys share or can you share with us the color on what's going on in the corporate lending market in terms of spreads seem to be getting tighter?,70,Can you guys share or can you share with us the color on what's going on in the corporate lending market in terms of spreads seem to be getting tighter?
JPM,2024-Q1,earnings,2024-04-12,71,qa,analyst,Gerard Cassidy,RBC Capital Markets,12497,5,"It's not reflecting, I do not think, a real fear out there in the global geopolitical world.",70,"It's not reflecting, I donot think, a real fear out there in the global geopolitical world."
JPM,2024-Q1,earnings,2024-04-12,71,qa,analyst,Gerard Cassidy,RBC Capital Markets,12498,6,And any color just on what you guys are seeing in the leveraged loan market as well?,70,And any color just on what you guys are seeing in the leveraged loan market as well?
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12499,1,Right.,71,Right.
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12500,2,"So, I think what's true about spreads in general, just broadly credit spreads including secondary markets and to some extent the leverage lending space, is that they are exceptionally tight.",71,"So, I think what's true about spreads in general, just broadly credit spreads including secondary markets and to some extent the leverage lending space, is that they are exceptionally tight."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12501,3,"So, I'm sure that's reversed a little bit in the last few days.",71,"So, I'm sure that's reversed a little bit in the last few days."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12502,4,"But broadly throughout the quarter, we've really seen credit spreads tighten quite a bit.",71,"But broadly throughout the quarter, we've really seen credit spreads tighten quite a bit."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12503,5,"You even see that a little bit in our OCI this quarter, where losses in OCI that we would've had from higher rates have been meaningfully offset by tighter credit spreads in the portfolio.",71,"You even see that a little bit in our OCI this quarter, where losses in OCI that we would've had from higher rates have been meaningfully offset by tighter credit spreads in the portfolio."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12504,6,"So broadly, sort of in keeping with the big run-up that we saw in equity markets and the general sort of bullish tone, you saw quite a bit of credit spread tightening in secondary markets.",71,"So broadly, sort of in keeping with the big run-up that we saw in equity markets and the general sort of bullish tone, you saw quite a bit of credit spread tightening in secondary markets."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12505,7,"That, I think, has manifested itself a little bit in the leverage lending space in the normal way that it does, and that there's a lot of competition among providers for the revenue pool, and you start to see a little bit of loosening of terms which always makes us a little bit concerned.",71,"That, I think, has manifested itself a little bit in the leverage lending space in the normal way that it does, and that there's a lot of competition among providers for the revenue pool, and you start to see a little bit of loosening of terms which always makes us a little bit concerned."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12506,8,"And as we have in the past, we are going to be very well prepared to lose share in that space if we do not like the terms.",71,"And as we have in the past, we are going to be very well prepared to lose share in that space if we donot like the terms."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12507,9,We never compromise on structure there.,71,We never compromise on structure there.
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12508,10,"So, you are seeing a little bit of that.",71,"So, you are seeing a little bit of that."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12509,11,"I think that, away from the leverage lending space in the broader C&I space, there was a moment a few months ago where I think, in no small part, as a result of banks generally anticipating this more challenging capital environment and sort of disciplining a little bit their lending, you're seeing a little bit of widening actually in those corporate lending spreads.",71,"I think that, away from the leverage lending space in the broader C&I space, there was a moment a few months ago where I think, in no small part, as a result of banks generally anticipating this more challenging capital environment and sort of disciplining a little bit their lending, you're seeing a little bit of widening actually in those corporate lending spreads."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12510,12,"I do not know if that trend has like survived over the last few weeks, and it was little bit hard to observe in any case.",71,"I donot know if that trend has like survived over the last few weeks, and it was little bit hard to observe in any case."
JPM,2024-Q1,earnings,2024-04-12,72,qa,management,Jeremy Barnum,,12511,13,"But I would say broadly, the dynamics are the tension between people trying to be careful with their balance sheets and the fact that overall asset prices and conditions are quite supportive and secondary market credit spreads have rallied a lot.",71,"But I would say broadly, the dynamics are the tension between people trying to be careful with their balance sheets and the fact that overall asset prices and conditions are quite supportive and secondary market credit spreads have rallied a lot."
JPM,2024-Q1,earnings,2024-04-12,73,qa,analyst,Gerard Cassidy,RBC Capital Markets,12512,1,Thank you.,72,Thank you.
JPM,2024-Q1,earnings,2024-04-12,73,qa,analyst,Gerard Cassidy,RBC Capital Markets,12513,2,"And I guess, as a tie-in to that question and answer, we've read and seen so much about the private credit growth in this country by private credit companies.",72,"And I guess, as a tie-in to that question and answer, we've read and seen so much about the private credit growth in this country by private credit companies."
JPM,2024-Q1,earnings,2024-04-12,73,qa,analyst,Gerard Cassidy,RBC Capital Markets,12514,3,"Can you give us some color on what you're seeing there, both as a competitor, but also as a client of JPMorgan?",72,"Can you give us some color on what you're seeing there, both as a competitor, but also as a client of JPMorgan?"
JPM,2024-Q1,earnings,2024-04-12,73,qa,analyst,Gerard Cassidy,RBC Capital Markets,12515,4,"How you balance the two out, where you may see them bidding on business that you'd like but at the same time you're supporting their business?",72,"How you balance the two out, where you may see them bidding on business that you'd like but at the same time you're supporting their business?"
