bank,quarter,call_type,call_date,position_in_call,section,speaker_role,speaker_name,speaker_institution,text_length,text,utterance_id,is_routine_earnings,new_exchange,qa_exchange_id,is_filler
JPM,2023-Q3,earnings,2023-10-13,44,qa,analyst,Ryan Kenny,Morgan Stanley,10,Thank you.,43,True,True,17,True
JPM,2023-Q3,earnings,2023-10-13,45,qa,operator,Operator,,81,Thank you. Our next question comes from Gerard Cassidy with RBC. You may proceed.,44,True,False,17,True
JPM,2023-Q3,earnings,2023-10-13,46,qa,analyst,Gerard Cassidy,RBC Capital Markets,34,"Good morning, Jeremy. How are you?",45,True,True,18,True
JPM,2023-Q3,earnings,2023-10-13,47,qa,management,Jeremy Barnum,,12,"Hey, Gerard.",46,True,False,18,True
JPM,2023-Q3,earnings,2023-10-13,48,qa,analyst,Gerard Cassidy,RBC Capital Markets,639,"Jeremy, you guys have put up a really strong ROTCE number of 22% for the quarter. And when you dive into your different segments, what really jumps out at us is the 40% ex-First Republic ROE in Consumer & Community Banking. I know you and Jamie have talked about your over-earning on credit. We get that. But in view of all of these fintechs and all of these other nonbank competitors that we're all supposed to pick away at everybody's market share, you guys have put up great numbers here. What's the drivers behind an ROE? Even when you take that credit over-earning out, what's driving this business' profitability at such high levels?",47,True,True,19,False
JPM,2023-Q3,earnings,2023-10-13,49,qa,management,Jeremy Barnum,,1234,"Yeah, Gerard. So I'd say a couple things there. So first, it's not just credit. It's also deposit margin, right? So when we talk about over-earning on NII, a disproportionate amount of that is coming out of the Consumer franchise for all of the reasons that we've talked about. But, I would also point out sometimes we don't like the word over-earning because right now, customers are happy and they're doing CDs. And the broader answer to your question about why we're able to be effectively really comes back to a decade, two decade long history of investing for the future and recognizing that there's a holistic value proposition here that includes branches, and the app, and all of the online services, and the entire suite of products and services that is around this enterprise which drives engagement and customer loyalty. And we're seeing some of the benefits of that now, although we're not complacent. The competition is still there. The fintechs are still there, and we know we need to continue investing to preserve the value. And it's also true that the particular circumstances of the current rate and credit environment mean that the earnings are a little bit above normal, but that core franchise is extremely robust.",48,True,False,19,False
JPM,2023-Q3,earnings,2023-10-13,50,qa,analyst,Gerard Cassidy,RBC Capital Markets,678,"Very good. And then as a follow up, which ties into your answer on the deposit margin and consumer and your earlier comments you and Jamie about the internal debate inside JPMorgan about the migration of rates going higher on the funding side. Your non-interest-bearing deposits I think are around 28% of total deposits which is slightly above the 26% you guys had back in 2018 or 2019 or pre-pandemic. Is this expectation that you're going to see more of the non-interest-bearing deposits go into interest-bearing? Or, is it just the repricing of interest- bearing deposits that have some of your folks inside JPMorgan a little more cautious on that net interest income number?",49,True,True,20,False
JPM,2023-Q3,earnings,2023-10-13,51,qa,management,Jeremy Barnum,,1231,"Yeah. It's a good question, Gerard. I think it's a little bit bigger picture than that. And I'm not sure – I get your questions, a good question, but I'm not sure that the reported interest-bearing, non-interest-bearing split is the best lens to look at this through for a couple of reasons. So first, like between Wholesale and Retail, we've got some amount of non-interest-bearing and Wholesale that's part of the ECR product, so you see some dynamics there that play out. And in Consumer, in a world where savings is paying a relatively low-rate paid to cross-checking and savings, the migration dynamics are probably not that different right now. But then of course, even within Consumer across both consumers and small businesses, you've got slightly different dynamics in terms of how people manage their operating balances. So I would tend to zoom out a little bit and see this as a holistic answer, that's driven by internal migration from checking, savings to CDs, from ECR to interest-bearing and Wholesale and then our potential response to the rate environment, the competitive environment, the overall level of system-wide deposits in terms of product level reprice that may or may not happen in moments in the future.",50,True,False,20,False
JPM,2023-Q3,earnings,2023-10-13,52,qa,analyst,Gerard Cassidy,RBC Capital Markets,17,Great. Thank you.,51,True,True,21,True
JPM,2023-Q3,earnings,2023-10-13,53,qa,operator,Operator,,81,Thank you. Our next question comes from Erika Najarian with UBS. You may proceed.,52,True,False,21,True
JPM,2023-Q3,earnings,2023-10-13,54,qa,analyst,Erika Najarian,UBS,588,"Hi. Good morning. Jeremy, my first question is for you, again sort of maybe re-asking the question in a different way. Your new guide for net interest income for this year would imply an exit run rate of $22.9 billion in the fourth quarter. As we think about the dynamics in higher-for- longer, on one hand, your fixed rate assets will continue to reprice. On the other, you even asked a lot about the deposit dynamics that could continue to creep higher. How do we think about those puts and takes as we think about that relative to that exit rate of $22.9 billion in the fourth quarter?",53,True,True,22,False
JPM,2023-Q3,earnings,2023-10-13,55,qa,management,Jeremy Barnum,,178,"Yeah. So, Erika, I think the simple answer to your question is I believe that fourth quarter exit number equates to a $90 billion run rate ex. Markets and we're kind of saying...",54,True,False,22,False
JPM,2023-Q3,earnings,2023-10-13,56,qa,management,Jamie Dimon,,14,$22.5 billion.,55,True,False,22,False
JPM,2023-Q3,earnings,2023-10-13,57,qa,management,Jeremy Barnum,,37,Yeah. Isn't that what I meant to say?,56,True,False,22,False
JPM,2023-Q3,earnings,2023-10-13,58,qa,management,Jamie Dimon,,23,She said $22.9 billion.,57,True,False,22,False
JPM,2023-Q3,earnings,2023-10-13,59,qa,management,Jeremy Barnum,,39,"Oh, I didn't hear that, okay. Anyway...",58,True,False,22,False
JPM,2023-Q3,earnings,2023-10-13,60,qa,management,Jamie Dimon,,28,We didn’t model it that way.,59,True,False,22,False
JPM,2023-Q3,earnings,2023-10-13,61,qa,management,Jeremy Barnum,,1130,"So call it $90 billion run rate on an exit rate basis, and we're saying that we think something a bit more normal is closer to $80 billion, so that's one building block. Underneath that, I think one thing that's interesting actually, is that as the percentage of the deposits which are CDs increases, the sort of balance between internal migration and betas and rate and volume, it's a little bit less binary and a little bit smoother, so when we look at this type of stuff and we model migration, balances, product level reprice, as you get out of that lower zero bound with 0% CD mix world, things get a little bit smoother, I would say, overall. So it'll be interesting to watch that, but it's obviously one of the most important things for us as a company right now and we do everything we can to manage it, but it's also worth remembering that the big picture point is just the client franchise and as we've often said, we're very focused on primary bank relationships and we didn't lose any of those in the last cycle, and we're not planning to lose any in this cycle, and that's what sort of a long-term focus means for us.",60,True,False,22,False
